source_id,indicator_key,series_key,release_date,observed_period,geo_level,geo_code,geo_name,unit,value,producer,methodology_version,source_record_id
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,5300,Nusa Tenggara Timur,percent,91.84,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=5300;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,6100,Kalimantan Barat,percent,94.29,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6100;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,6200,Kalimantan Tengah,percent,97.45,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6200;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,6300,Kalimantan Selatan,percent,95.67,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6300;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,6400,Kalimantan Timur,percent,96.82,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6400;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,6500,Kalimantan Utara,percent,95.77,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6500;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,7100,Sulawesi Utara,percent,96.1,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7100;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,7200,Sulawesi Tengah,percent,96.19,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7200;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,7300,Sulawesi Selatan,percent,97.3,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7300;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,7400,Sulawesi Tenggara,percent,95.58,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7400;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,7500,Gorontalo,percent,93.44,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7500;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,7600,Sulawesi Barat,percent,95.93,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7600;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,8100,Maluku,percent,98.5,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=8100;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,8200,Maluku Utara,percent,96.97,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=8200;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,9100,Papua Barat,percent,91.81,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9100;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,9400,Papua,percent,78.43,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9400;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,national,9999,Indonesia,percent,97.82,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9999;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,1100,Aceh,percent,99.45,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1100;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,1200,Sumatera Utara,percent,98.74,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1200;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,1300,Sumatera Barat,percent,97.87,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1300;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,1400,Riau,percent,98.2,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1400;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,1500,Jambi,percent,97.62,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1500;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,1600,Sumatera Selatan,percent,97.53,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1600;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,1700,Bengkulu,percent,97.65,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1700;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,1800,Lampung,percent,98.41,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1800;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,1900,Kep. Bangka Belitung,percent,96.45,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1900;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,2100,Kep. Riau,percent,98.38,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=2100;turvar=1672;th=122;turth=0
