source_id,indicator_key,series_key,release_date,observed_period,geo_level,geo_code,geo_name,unit,value,producer,methodology_version,source_record_id
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,5200,Nusa Tenggara Barat,percent,65.71,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=5200;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,5300,Nusa Tenggara Timur,percent,44.88,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=5300;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,6100,Kalimantan Barat,percent,54.27,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6100;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,6200,Kalimantan Tengah,percent,61.04,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6200;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,6300,Kalimantan Selatan,percent,63.59,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6300;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,6400,Kalimantan Timur,percent,74.26,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6400;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,6500,Kalimantan Utara,percent,62.3,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6500;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,7100,Sulawesi Utara,percent,68.56,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7100;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,7200,Sulawesi Tengah,percent,61.16,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7200;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,7300,Sulawesi Selatan,percent,69.43,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7300;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,7400,Sulawesi Tenggara,percent,70.65,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7400;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,7500,Gorontalo,percent,53.73,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7500;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,7600,Sulawesi Barat,percent,56.22,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7600;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,8100,Maluku,percent,68.12,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=8100;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,8200,Maluku Utara,percent,66.95,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=8200;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,9100,Papua Barat,percent,59.08,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9100;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,9400,Papua,percent,32.95,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9400;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2022,national,9999,Indonesia,percent,66.13,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9999;turvar=1674;th=122;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2022,province,1100,Aceh,percent,70.67,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1100;turvar=1674;th=122;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2022,province,1200,Sumatera Utara,percent,77.16,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1200;turvar=1674;th=122;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2022,province,1300,Sumatera Barat,percent,65.96,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1300;turvar=1674;th=122;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2022,province,1400,Riau,percent,66.91,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1400;turvar=1674;th=122;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2022,province,1500,Jambi,percent,65.85,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1500;turvar=1674;th=122;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2022,province,1600,Sumatera Selatan,percent,67.07,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1600;turvar=1674;th=122;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2022,province,1700,Bengkulu,percent,64.88,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1700;turvar=1674;th=122;turth=0
