domain,indicator_key,series_key,observed_period,geo_level,geo_code,unit,geo_name,source_count,value_count,min_value,max_value,absolute_spread,status,observations_json
environment,sdg06_handwashing,total,2025,province,9500,percent,Papua Selatan,1,1,47.92,47.92,0.00,single_source,"[{""geo_code"": ""9500"", ""geo_level"": ""province"", ""geo_name"": ""Papua Selatan"", ""indicator_key"": ""sdg06_handwashing"", ""methodology_version"": ""webapi-var-1273-updated-2026-07-06"", ""observed_period"": ""2025"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1273;vervar=9500;turvar=0;th=125;turth=0"", ""unit"": ""percent"", ""value"": ""47.92""}]"
environment,sdg06_handwashing,total,2025,province,9600,percent,Papua Tengah,1,1,27.67,27.67,0.00,single_source,"[{""geo_code"": ""9600"", ""geo_level"": ""province"", ""geo_name"": ""Papua Tengah"", ""indicator_key"": ""sdg06_handwashing"", ""methodology_version"": ""webapi-var-1273-updated-2026-07-06"", ""observed_period"": ""2025"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1273;vervar=9600;turvar=0;th=125;turth=0"", ""unit"": ""percent"", ""value"": ""27.67""}]"
environment,sdg06_handwashing,total,2025,province,9700,percent,Papua Pegunungan,1,1,5.01,5.01,0.00,single_source,"[{""geo_code"": ""9700"", ""geo_level"": ""province"", ""geo_name"": ""Papua Pegunungan"", ""indicator_key"": ""sdg06_handwashing"", ""methodology_version"": ""webapi-var-1273-updated-2026-07-06"", ""observed_period"": ""2025"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1273;vervar=9700;turvar=0;th=125;turth=0"", ""unit"": ""percent"", ""value"": ""5.01""}]"
energy,sdg07_electricity_access,total,2015,national,9999,percent,Indonesia,1,1,88.3,88.3,0.0,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""webapi-var-1155-updated-2024-05-06"", ""observed_period"": ""2015"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1155;vervar=1;turvar=0;th=115;turth=0"", ""unit"": ""percent"", ""value"": ""88.3""}]"
energy,sdg07_electricity_access,total,2016,national,9999,percent,Indonesia,1,1,91.16,91.16,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""webapi-var-1155-updated-2024-05-06"", ""observed_period"": ""2016"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1155;vervar=1;turvar=0;th=116;turth=0"", ""unit"": ""percent"", ""value"": ""91.16""}]"
energy,sdg07_electricity_access,total,2017,national,9999,percent,Indonesia,1,1,95.35,95.35,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""webapi-var-1155-updated-2024-05-06"", ""observed_period"": ""2017"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1155;vervar=1;turvar=0;th=117;turth=0"", ""unit"": ""percent"", ""value"": ""95.35""}]"
energy,sdg07_electricity_access,total,2018,national,9999,percent,Indonesia,2,1,98.30,98.30,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2018"", ""producer"": ""ESDM"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=78;figure=Gambar 7.1;series=total;year=2018"", ""unit"": ""percent"", ""value"": ""98.30""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""webapi-var-1155-updated-2024-05-06"", ""observed_period"": ""2018"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1155;vervar=1;turvar=0;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""98.3""}]"
energy,sdg07_electricity_access,total,2019,national,9999,percent,Indonesia,2,1,98.89,98.89,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2019"", ""producer"": ""ESDM"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=78;figure=Gambar 7.1;series=total;year=2019"", ""unit"": ""percent"", ""value"": ""98.89""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""webapi-var-1155-updated-2024-05-06"", ""observed_period"": ""2019"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1155;vervar=1;turvar=0;th=119;turth=0"", ""unit"": ""percent"", ""value"": ""98.89""}]"
energy,sdg07_electricity_access,total,2020,national,9999,percent,Indonesia,2,1,99.20,99.20,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2020"", ""producer"": ""ESDM"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=78;figure=Gambar 7.1;series=total;year=2020"", ""unit"": ""percent"", ""value"": ""99.20""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""webapi-var-1155-updated-2024-05-06"", ""observed_period"": ""2020"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1155;vervar=1;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""99.2""}]"
energy,sdg07_electricity_access,total,2021,national,9999,percent,Indonesia,2,1,99.45,99.45,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2021"", ""producer"": ""ESDM"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=78;figure=Gambar 7.1;series=total;year=2021"", ""unit"": ""percent"", ""value"": ""99.45""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""webapi-var-1155-updated-2024-05-06"", ""observed_period"": ""2021"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1155;vervar=1;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""99.45""}]"
energy,sdg07_electricity_access,total,2022,national,9999,percent,Indonesia,2,1,99.63,99.63,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2022"", ""producer"": ""ESDM"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=78;figure=Gambar 7.1;series=total;year=2022"", ""unit"": ""percent"", ""value"": ""99.63""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""webapi-var-1155-updated-2024-05-06"", ""observed_period"": ""2022"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1155;vervar=1;turvar=0;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""99.63""}]"
energy,sdg07_electricity_access,total,2023,national,9999,percent,Indonesia,1,1,99.79,99.79,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_electricity_access"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2023"", ""producer"": ""ESDM"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=78;figure=Gambar 7.1;series=total;year=2023"", ""unit"": ""percent"", ""value"": ""99.79""}]"
energy,sdg07_energy_intensity,total,2015,national,9999,sbm_per_billion_rupiah,Indonesia,1,1,145.3,145.3,0.0,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""webapi-var-1808-updated-2024-05-06"", ""observed_period"": ""2015"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1808;vervar=1;turvar=0;th=115;turth=0"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""145.3""}]"
energy,sdg07_energy_intensity,total,2016,national,9999,sbm_per_billion_rupiah,Indonesia,1,1,135.05,135.05,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""webapi-var-1808-updated-2024-05-06"", ""observed_period"": ""2016"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1808;vervar=1;turvar=0;th=116;turth=0"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""135.05""}]"
energy,sdg07_energy_intensity,total,2017,national,9999,sbm_per_billion_rupiah,Indonesia,1,1,134.65,134.65,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""webapi-var-1808-updated-2024-05-06"", ""observed_period"": ""2017"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1808;vervar=1;turvar=0;th=117;turth=0"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""134.65""}]"
energy,sdg07_energy_intensity,total,2018,national,9999,sbm_per_billion_rupiah,Indonesia,2,2,140.62,428.60,287.98,value_mismatch,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2018"", ""producer"": ""ESDM"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=81;figure=Gambar 7.6;series=total;year=2018"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""428.60""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""webapi-var-1808-updated-2024-05-06"", ""observed_period"": ""2018"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1808;vervar=1;turvar=0;th=118;turth=0"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""140.62""}]"
energy,sdg07_energy_intensity,total,2019,national,9999,sbm_per_billion_rupiah,Indonesia,1,1,424.87,424.87,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2019"", ""producer"": ""ESDM"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=81;figure=Gambar 7.6;series=total;year=2019"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""424.87""}]"
energy,sdg07_energy_intensity,total,2020,national,9999,sbm_per_billion_rupiah,Indonesia,3,1,133.50,133.50,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2020"", ""producer"": ""ESDM"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=81;figure=Gambar 7.6;series=total;year=2020"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""133.50""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""tpb-2025-figure"", ""observed_period"": ""2020"", ""producer"": ""ESDM"", ""release_date"": ""2025-12-30"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2025"", ""source_record_id"": ""page=49;figure=Gambar 7.3;series=total;year=2020"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""133.50""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""webapi-var-1808-updated-2024-05-06"", ""observed_period"": ""2020"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1808;vervar=1;turvar=0;th=120;turth=0"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""133.5""}]"
energy,sdg07_energy_intensity,total,2021,national,9999,sbm_per_billion_rupiah,Indonesia,3,1,133.90,133.90,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2021"", ""producer"": ""ESDM"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=81;figure=Gambar 7.6;series=total;year=2021"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""133.90""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""tpb-2025-figure"", ""observed_period"": ""2021"", ""producer"": ""ESDM"", ""release_date"": ""2025-12-30"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2025"", ""source_record_id"": ""page=49;figure=Gambar 7.3;series=total;year=2021"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""133.90""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""webapi-var-1808-updated-2024-05-06"", ""observed_period"": ""2021"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1808;vervar=1;turvar=0;th=121;turth=0"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""133.9""}]"
energy,sdg07_energy_intensity,total,2022,national,9999,sbm_per_billion_rupiah,Indonesia,3,1,160.50,160.50,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2022"", ""producer"": ""ESDM"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=81;figure=Gambar 7.6;series=total;year=2022"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""160.50""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""tpb-2025-figure"", ""observed_period"": ""2022"", ""producer"": ""ESDM"", ""release_date"": ""2025-12-30"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2025"", ""source_record_id"": ""page=49;figure=Gambar 7.3;series=total;year=2022"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""160.50""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""webapi-var-1808-updated-2024-05-06"", ""observed_period"": ""2022"", ""producer"": ""ESDM"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1808;vervar=1;turvar=0;th=122;turth=0"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""160.5""}]"
energy,sdg07_energy_intensity,total,2023,national,9999,sbm_per_billion_rupiah,Indonesia,2,1,132.60,132.60,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2023"", ""producer"": ""ESDM"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=81;figure=Gambar 7.6;series=total;year=2023"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""132.60""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg07_energy_intensity"", ""methodology_version"": ""tpb-2025-figure"", ""observed_period"": ""2023"", ""producer"": ""ESDM"", ""release_date"": ""2025-12-30"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2025"", ""source_record_id"": ""page=49;figure=Gambar 7.3;series=total;year=2023"", ""unit"": ""sbm_per_billion_rupiah"", ""value"": ""132.60""}]"
